issue_area,item_id,source,item_name,treaty_type,treaty_open_year,source_url
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/179/armenia---iran-islamic-republic-of-bit-1995-,UNCTAD IIA,NA,BITs,1995,/international-investment-agreements/treaties/bilateral-investment-treaties/179/armenia---iran-islamic-republic-of-bit-1995-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1790/ghana---netherlands-bit-1989-,UNCTAD IIA,NA,BITs,1989,/international-investment-agreements/treaties/bilateral-investment-treaties/1790/ghana---netherlands-bit-1989-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1791/ghana---romania-bit-1989-,UNCTAD IIA,NA,BITs,1989,/international-investment-agreements/treaties/bilateral-investment-treaties/1791/ghana---romania-bit-1989-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1792/ghana---serbia-bit-2000-,UNCTAD IIA,NA,BITs,2000,/international-investment-agreements/treaties/bilateral-investment-treaties/1792/ghana---serbia-bit-2000-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1793/ghana---south-africa-bit-1998-,UNCTAD IIA,NA,BITs,1998,/international-investment-agreements/treaties/bilateral-investment-treaties/1793/ghana---south-africa-bit-1998-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1794/ghana---spain-bit-2006-,UNCTAD IIA,NA,BITs,2006,/international-investment-agreements/treaties/bilateral-investment-treaties/1794/ghana---spain-bit-2006-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1795/ghana---switzerland-bit-1991-,UNCTAD IIA,NA,BITs,1991,/international-investment-agreements/treaties/bilateral-investment-treaties/1795/ghana---switzerland-bit-1991-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1796/ghana---united-kingdom-bit-1989-,UNCTAD IIA,NA,BITs,1989,/international-investment-agreements/treaties/bilateral-investment-treaties/1796/ghana---united-kingdom-bit-1989-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1797/ghana---zambia-bit-2001-,UNCTAD IIA,NA,BITs,2001,/international-investment-agreements/treaties/bilateral-investment-treaties/1797/ghana---zambia-bit-2001-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1798/ghana---zimbabwe-bit-2003-,UNCTAD IIA,NA,BITs,2003,/international-investment-agreements/treaties/bilateral-investment-treaties/1798/ghana---zimbabwe-bit-2003-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1799/greece---hungary-bit-1989-,UNCTAD IIA,NA,BITs,1989,/international-investment-agreements/treaties/bilateral-investment-treaties/1799/greece---hungary-bit-1989-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/18/albania---greece-bit-1991-,UNCTAD IIA,NA,BITs,1991,/international-investment-agreements/treaties/bilateral-investment-treaties/18/albania---greece-bit-1991-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/180/armenia---iraq-bit-2012-,UNCTAD IIA,NA,BITs,2012,/international-investment-agreements/treaties/bilateral-investment-treaties/180/armenia---iraq-bit-2012-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1800/greece---india-bit-2007-,UNCTAD IIA,NA,BITs,2007,/international-investment-agreements/treaties/bilateral-investment-treaties/1800/greece---india-bit-2007-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1801/greece---iran-islamic-republic-of-bit-2002-,UNCTAD IIA,NA,BITs,2002,/international-investment-agreements/treaties/bilateral-investment-treaties/1801/greece---iran-islamic-republic-of-bit-2002-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1802/greece---jordan-bit-2005-,UNCTAD IIA,NA,BITs,2005,/international-investment-agreements/treaties/bilateral-investment-treaties/1802/greece---jordan-bit-2005-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1803/greece---kazakhstan-bit-2002-,UNCTAD IIA,NA,BITs,2002,/international-investment-agreements/treaties/bilateral-investment-treaties/1803/greece---kazakhstan-bit-2002-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1804/greece---korea-republic-of-bit-1995-,UNCTAD IIA,NA,BITs,1995,/international-investment-agreements/treaties/bilateral-investment-treaties/1804/greece---korea-republic-of-bit-1995-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1805/greece---latvia-bit-1995-,UNCTAD IIA,NA,BITs,1995,/international-investment-agreements/treaties/bilateral-investment-treaties/1805/greece---latvia-bit-1995-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1806/greece---lebanon-bit-1997-,UNCTAD IIA,NA,BITs,1997,/international-investment-agreements/treaties/bilateral-investment-treaties/1806/greece---lebanon-bit-1997-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1807/greece---lithuania-bit-1996-,UNCTAD IIA,NA,BITs,1996,/international-investment-agreements/treaties/bilateral-investment-treaties/1807/greece---lithuania-bit-1996-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1808/greece---mexico-bit-2000-,UNCTAD IIA,NA,BITs,2000,/international-investment-agreements/treaties/bilateral-investment-treaties/1808/greece---mexico-bit-2000-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1809/greece---moldova-republic-of-bit-1998-,UNCTAD IIA,NA,BITs,1998,/international-investment-agreements/treaties/bilateral-investment-treaties/1809/greece---moldova-republic-of-bit-1998-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/181/armenia---israel-bit-2000-,UNCTAD IIA,NA,BITs,2000,/international-investment-agreements/treaties/bilateral-investment-treaties/181/armenia---israel-bit-2000-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1810/greece---morocco-bit-1994-,UNCTAD IIA,NA,BITs,1994,/international-investment-agreements/treaties/bilateral-investment-treaties/1810/greece---morocco-bit-1994-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1811/greece---poland-bit-1992-,UNCTAD IIA,NA,BITs,1992,/international-investment-agreements/treaties/bilateral-investment-treaties/1811/greece---poland-bit-1992-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1812/greece---romania-bit-1997-,UNCTAD IIA,NA,BITs,1997,/international-investment-agreements/treaties/bilateral-investment-treaties/1812/greece---romania-bit-1997-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1813/greece---russian-federation-bit-1993-,UNCTAD IIA,NA,BITs,1993,/international-investment-agreements/treaties/bilateral-investment-treaties/1813/greece---russian-federation-bit-1993-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1814/greece---serbia-bit-1997-,UNCTAD IIA,NA,BITs,1997,/international-investment-agreements/treaties/bilateral-investment-treaties/1814/greece---serbia-bit-1997-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1815/greece---slovakia-bit-1991-,UNCTAD IIA,NA,BITs,1991,/international-investment-agreements/treaties/bilateral-investment-treaties/1815/greece---slovakia-bit-1991-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1816/greece---slovenia-bit-1997-,UNCTAD IIA,NA,BITs,1997,/international-investment-agreements/treaties/bilateral-investment-treaties/1816/greece---slovenia-bit-1997-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1817/greece---south-africa-bit-1998-,UNCTAD IIA,NA,BITs,1998,/international-investment-agreements/treaties/bilateral-investment-treaties/1817/greece---south-africa-bit-1998-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1818/greece---syrian-arab-republic-bit-2003-,UNCTAD IIA,NA,BITs,2003,/international-investment-agreements/treaties/bilateral-investment-treaties/1818/greece---syrian-arab-republic-bit-2003-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1819/greece---tunisia-bit-1992-,UNCTAD IIA,NA,BITs,1992,/international-investment-agreements/treaties/bilateral-investment-treaties/1819/greece---tunisia-bit-1992-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/182/armenia---italy-bit-1998-,UNCTAD IIA,NA,BITs,1998,/international-investment-agreements/treaties/bilateral-investment-treaties/182/armenia---italy-bit-1998-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1820/greece---turkey-bit-2000-,UNCTAD IIA,NA,BITs,2000,/international-investment-agreements/treaties/bilateral-investment-treaties/1820/greece---turkey-bit-2000-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1821/greece---ukraine-bit-1994-,UNCTAD IIA,NA,BITs,1994,/international-investment-agreements/treaties/bilateral-investment-treaties/1821/greece---ukraine-bit-1994-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1822/greece---uzbekistan-bit-1997-,UNCTAD IIA,NA,BITs,1997,/international-investment-agreements/treaties/bilateral-investment-treaties/1822/greece---uzbekistan-bit-1997-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1823/greece---viet-nam-bit-2008-,UNCTAD IIA,NA,BITs,2008,/international-investment-agreements/treaties/bilateral-investment-treaties/1823/greece---viet-nam-bit-2008-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1824/grenada---united-kingdom-bit-1988-,UNCTAD IIA,NA,BITs,1988,/international-investment-agreements/treaties/bilateral-investment-treaties/1824/grenada---united-kingdom-bit-1988-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1825/grenada---united-states-bit-1986-,UNCTAD IIA,NA,BITs,1986,/international-investment-agreements/treaties/bilateral-investment-treaties/1825/grenada---united-states-bit-1986-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1826/guatemala---israel-bit-2006-,UNCTAD IIA,NA,BITs,2006,/international-investment-agreements/treaties/bilateral-investment-treaties/1826/guatemala---israel-bit-2006-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1827/guatemala---italy-bit-2003-,UNCTAD IIA,NA,BITs,2003,/international-investment-agreements/treaties/bilateral-investment-treaties/1827/guatemala---italy-bit-2003-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1828/guatemala---korea-republic-of-bit-2000-,UNCTAD IIA,NA,BITs,2000,/international-investment-agreements/treaties/bilateral-investment-treaties/1828/guatemala---korea-republic-of-bit-2000-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1829/guatemala---netherlands-bit-2001-,UNCTAD IIA,NA,BITs,2001,/international-investment-agreements/treaties/bilateral-investment-treaties/1829/guatemala---netherlands-bit-2001-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/183/armenia---kyrgyzstan-bit-1994-,UNCTAD IIA,NA,BITs,1994,/international-investment-agreements/treaties/bilateral-investment-treaties/183/armenia---kyrgyzstan-bit-1994-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1830/guatemala---russian-federation-bit-2013-,UNCTAD IIA,NA,BITs,2013,/international-investment-agreements/treaties/bilateral-investment-treaties/1830/guatemala---russian-federation-bit-2013-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1831/guatemala---spain-bit-2002-,UNCTAD IIA,NA,BITs,2002,/international-investment-agreements/treaties/bilateral-investment-treaties/1831/guatemala---spain-bit-2002-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1832/guatemala---sweden-bit-2004-,UNCTAD IIA,NA,BITs,2004,/international-investment-agreements/treaties/bilateral-investment-treaties/1832/guatemala---sweden-bit-2004-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1833/guatemala---switzerland-bit-2002-,UNCTAD IIA,NA,BITs,2002,/international-investment-agreements/treaties/bilateral-investment-treaties/1833/guatemala---switzerland-bit-2002-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1834/guatemala---taiwan-province-of-china-bit-1999-,UNCTAD IIA,NA,BITs,1999,/international-investment-agreements/treaties/bilateral-investment-treaties/1834/guatemala---taiwan-province-of-china-bit-1999-
