country_name,treaty_id,treaty_name,action_type,action_date,signature_date,treaty_open_year,mtdsg_no,source_url
Qatar,ccw_p4,CCW Protocol IV — Blinding Laser Weapons,,,2009-11-16,1995,XXVI-2-a,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2-a&chapter=26&clang=_en
Republic of Moldova,ccw_p4,CCW Protocol IV — Blinding Laser Weapons,,,2000-09-08,1995,XXVI-2-a,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2-a&chapter=26&clang=_en
Romania,ccw_p4,CCW Protocol IV — Blinding Laser Weapons,,,2003-08-25,1995,XXVI-2-a,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2-a&chapter=26&clang=_en
Russian Federation,ccw_p4,CCW Protocol IV — Blinding Laser Weapons,,,1999-09-09,1995,XXVI-2-a,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2-a&chapter=26&clang=_en
Saudi Arabia,ccw_p4,CCW Protocol IV — Blinding Laser Weapons,,,2007-12-07,1995,XXVI-2-a,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2-a&chapter=26&clang=_en
Serbia,ccw_p4,CCW Protocol IV — Blinding Laser Weapons,,,2003-08-12,1995,XXVI-2-a,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2-a&chapter=26&clang=_en
Seychelles,ccw_p4,CCW Protocol IV — Blinding Laser Weapons,,,2000-06-08,1995,XXVI-2-a,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2-a&chapter=26&clang=_en
Sierra Leone,ccw_p4,CCW Protocol IV — Blinding Laser Weapons,,,2004-09-30,1995,XXVI-2-a,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2-a&chapter=26&clang=_en
Singapore,ccw_p4,CCW Protocol IV — Blinding Laser Weapons,,,2023-09-21,1995,XXVI-2-a,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2-a&chapter=26&clang=_en
Slovakia,ccw_p4,CCW Protocol IV — Blinding Laser Weapons,,,1999-11-30,1995,XXVI-2-a,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2-a&chapter=26&clang=_en
Slovenia,ccw_p4,CCW Protocol IV — Blinding Laser Weapons,,,2002-12-03,1995,XXVI-2-a,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2-a&chapter=26&clang=_en
South Africa,ccw_p4,CCW Protocol IV — Blinding Laser Weapons,,,1998-06-26,1995,XXVI-2-a,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2-a&chapter=26&clang=_en
Spain,ccw_p4,CCW Protocol IV — Blinding Laser Weapons,,,1998-01-19,1995,XXVI-2-a,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2-a&chapter=26&clang=_en
Sri Lanka,ccw_p4,CCW Protocol IV — Blinding Laser Weapons,,,2004-09-24,1995,XXVI-2-a,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2-a&chapter=26&clang=_en
St. Vincent and the Grenadines,ccw_p4,CCW Protocol IV — Blinding Laser Weapons,,,2010-12-06,1995,XXVI-2-a,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2-a&chapter=26&clang=_en
Sweden,ccw_p4,CCW Protocol IV — Blinding Laser Weapons,,,1997-01-15,1995,XXVI-2-a,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2-a&chapter=26&clang=_en
Switzerland,ccw_p4,CCW Protocol IV — Blinding Laser Weapons,,,1998-03-24,1995,XXVI-2-a,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2-a&chapter=26&clang=_en
Tajikistan,ccw_p4,CCW Protocol IV — Blinding Laser Weapons,,,1999-10-12,1995,XXVI-2-a,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2-a&chapter=26&clang=_en
Trinidad and Tobago,ccw_p4,CCW Protocol IV — Blinding Laser Weapons,,,2024-07-29,1995,XXVI-2-a,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2-a&chapter=26&clang=_en
Tunisia,ccw_p4,CCW Protocol IV — Blinding Laser Weapons,,,2006-03-23,1995,XXVI-2-a,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2-a&chapter=26&clang=_en
Türkiye,ccw_p4,CCW Protocol IV — Blinding Laser Weapons,,,2005-03-02,1995,XXVI-2-a,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2-a&chapter=26&clang=_en
Ukraine,ccw_p4,CCW Protocol IV — Blinding Laser Weapons,,,2003-05-28,1995,XXVI-2-a,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2-a&chapter=26&clang=_en
United Kingdom of Great Britain and Northern Ireland,ccw_p4,CCW Protocol IV — Blinding Laser Weapons,,,1999-02-11,1995,XXVI-2-a,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2-a&chapter=26&clang=_en
United States of America,ccw_p4,CCW Protocol IV — Blinding Laser Weapons,,,2009-01-21,1995,XXVI-2-a,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2-a&chapter=26&clang=_en
Uruguay,ccw_p4,CCW Protocol IV — Blinding Laser Weapons,,,1998-09-18,1995,XXVI-2-a,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2-a&chapter=26&clang=_en
Uzbekistan,ccw_p4,CCW Protocol IV — Blinding Laser Weapons,,,1997-09-29,1995,XXVI-2-a,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2-a&chapter=26&clang=_en
Afghanistan,ccw_p2a,"CCW Amended Protocol II — Mines, Booby-Traps and Other Devices",,,2017-08-09,1996,XXVI-2-b,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2-b&chapter=26&clang=_en
Albania,ccw_p2a,"CCW Amended Protocol II — Mines, Booby-Traps and Other Devices",,,2002-08-28,1996,XXVI-2-b,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2-b&chapter=26&clang=_en
Argentina,ccw_p2a,"CCW Amended Protocol II — Mines, Booby-Traps and Other Devices",,,1998-10-21,1996,XXVI-2-b,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2-b&chapter=26&clang=_en
Australia,ccw_p2a,"CCW Amended Protocol II — Mines, Booby-Traps and Other Devices",,,1997-08-22,1996,XXVI-2-b,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2-b&chapter=26&clang=_en
Austria,ccw_p2a,"CCW Amended Protocol II — Mines, Booby-Traps and Other Devices",,,1998-07-27,1996,XXVI-2-b,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2-b&chapter=26&clang=_en
Bangladesh,ccw_p2a,"CCW Amended Protocol II — Mines, Booby-Traps and Other Devices",,,2000-09-06,1996,XXVI-2-b,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2-b&chapter=26&clang=_en
Belarus,ccw_p2a,"CCW Amended Protocol II — Mines, Booby-Traps and Other Devices",,,2004-03-02,1996,XXVI-2-b,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2-b&chapter=26&clang=_en
Belgium,ccw_p2a,"CCW Amended Protocol II — Mines, Booby-Traps and Other Devices",,,1999-03-10,1996,XXVI-2-b,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2-b&chapter=26&clang=_en
Benin,ccw_p2a,"CCW Amended Protocol II — Mines, Booby-Traps and Other Devices",,,2019-09-27,1996,XXVI-2-b,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2-b&chapter=26&clang=_en
Bolivia (Plurinational State of),ccw_p2a,"CCW Amended Protocol II — Mines, Booby-Traps and Other Devices",,,2001-09-21,1996,XXVI-2-b,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2-b&chapter=26&clang=_en
Bosnia and Herzegovina,ccw_p2a,"CCW Amended Protocol II — Mines, Booby-Traps and Other Devices",,,2000-09-07,1996,XXVI-2-b,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2-b&chapter=26&clang=_en
Brazil,ccw_p2a,"CCW Amended Protocol II — Mines, Booby-Traps and Other Devices",,,1999-10-04,1996,XXVI-2-b,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2-b&chapter=26&clang=_en
Bulgaria,ccw_p2a,"CCW Amended Protocol II — Mines, Booby-Traps and Other Devices",,,1998-12-03,1996,XXVI-2-b,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2-b&chapter=26&clang=_en
Burkina Faso,ccw_p2a,"CCW Amended Protocol II — Mines, Booby-Traps and Other Devices",,,2003-11-26,1996,XXVI-2-b,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2-b&chapter=26&clang=_en
Cabo Verde,ccw_p2a,"CCW Amended Protocol II — Mines, Booby-Traps and Other Devices",,,1997-09-16,1996,XXVI-2-b,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2-b&chapter=26&clang=_en
Cambodia,ccw_p2a,"CCW Amended Protocol II — Mines, Booby-Traps and Other Devices",,,1997-03-25,1996,XXVI-2-b,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2-b&chapter=26&clang=_en
Cameroon,ccw_p2a,"CCW Amended Protocol II — Mines, Booby-Traps and Other Devices",,,2006-12-07,1996,XXVI-2-b,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2-b&chapter=26&clang=_en
Canada,ccw_p2a,"CCW Amended Protocol II — Mines, Booby-Traps and Other Devices",,,1998-01-05,1996,XXVI-2-b,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2-b&chapter=26&clang=_en
Chile,ccw_p2a,"CCW Amended Protocol II — Mines, Booby-Traps and Other Devices",,,2003-10-15,1996,XXVI-2-b,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2-b&chapter=26&clang=_en
China,ccw_p2a,"CCW Amended Protocol II — Mines, Booby-Traps and Other Devices",,,1998-11-04,1996,XXVI-2-b,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2-b&chapter=26&clang=_en
Colombia,ccw_p2a,"CCW Amended Protocol II — Mines, Booby-Traps and Other Devices",,,2000-03-06,1996,XXVI-2-b,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2-b&chapter=26&clang=_en
Costa Rica,ccw_p2a,"CCW Amended Protocol II — Mines, Booby-Traps and Other Devices",,,1998-12-17,1996,XXVI-2-b,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2-b&chapter=26&clang=_en
Croatia,ccw_p2a,"CCW Amended Protocol II — Mines, Booby-Traps and Other Devices",,,2002-04-25,1996,XXVI-2-b,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2-b&chapter=26&clang=_en
Cyprus,ccw_p2a,"CCW Amended Protocol II — Mines, Booby-Traps and Other Devices",,,2003-07-22,1996,XXVI-2-b,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2-b&chapter=26&clang=_en
Czech Republic,ccw_p2a,"CCW Amended Protocol II — Mines, Booby-Traps and Other Devices",,,1998-08-10,1996,XXVI-2-b,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2-b&chapter=26&clang=_en
Denmark,ccw_p2a,"CCW Amended Protocol II — Mines, Booby-Traps and Other Devices",,,1997-04-30,1996,XXVI-2-b,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2-b&chapter=26&clang=_en
Dominican Republic,ccw_p2a,"CCW Amended Protocol II — Mines, Booby-Traps and Other Devices",,,2010-06-21,1996,XXVI-2-b,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2-b&chapter=26&clang=_en
Ecuador,ccw_p2a,"CCW Amended Protocol II — Mines, Booby-Traps and Other Devices",,,2000-08-14,1996,XXVI-2-b,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2-b&chapter=26&clang=_en
El Salvador,ccw_p2a,"CCW Amended Protocol II — Mines, Booby-Traps and Other Devices",,,2000-01-26,1996,XXVI-2-b,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2-b&chapter=26&clang=_en
Estonia,ccw_p2a,"CCW Amended Protocol II — Mines, Booby-Traps and Other Devices",,,2000-04-20,1996,XXVI-2-b,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2-b&chapter=26&clang=_en
Finland,ccw_p2a,"CCW Amended Protocol II — Mines, Booby-Traps and Other Devices",,,1998-04-03,1996,XXVI-2-b,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2-b&chapter=26&clang=_en
France,ccw_p2a,"CCW Amended Protocol II — Mines, Booby-Traps and Other Devices",,,1998-07-23,1996,XXVI-2-b,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2-b&chapter=26&clang=_en
Gabon,ccw_p2a,"CCW Amended Protocol II — Mines, Booby-Traps and Other Devices",,,2010-09-22,1996,XXVI-2-b,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2-b&chapter=26&clang=_en
Georgia,ccw_p2a,"CCW Amended Protocol II — Mines, Booby-Traps and Other Devices",,,2009-06-08,1996,XXVI-2-b,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2-b&chapter=26&clang=_en
Germany,ccw_p2a,"CCW Amended Protocol II — Mines, Booby-Traps and Other Devices",,,1997-05-02,1996,XXVI-2-b,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2-b&chapter=26&clang=_en
Greece,ccw_p2a,"CCW Amended Protocol II — Mines, Booby-Traps and Other Devices",,,1999-01-20,1996,XXVI-2-b,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2-b&chapter=26&clang=_en
Grenada,ccw_p2a,"CCW Amended Protocol II — Mines, Booby-Traps and Other Devices",,,2014-12-10,1996,XXVI-2-b,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2-b&chapter=26&clang=_en
Guatemala,ccw_p2a,"CCW Amended Protocol II — Mines, Booby-Traps and Other Devices",,,2001-10-29,1996,XXVI-2-b,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2-b&chapter=26&clang=_en
Guinea-Bissau,ccw_p2a,"CCW Amended Protocol II — Mines, Booby-Traps and Other Devices",,,2008-08-06,1996,XXVI-2-b,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2-b&chapter=26&clang=_en
Holy See,ccw_p2a,"CCW Amended Protocol II — Mines, Booby-Traps and Other Devices",,,1997-07-22,1996,XXVI-2-b,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2-b&chapter=26&clang=_en
Honduras,ccw_p2a,"CCW Amended Protocol II — Mines, Booby-Traps and Other Devices",,,2003-10-30,1996,XXVI-2-b,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2-b&chapter=26&clang=_en
Hungary,ccw_p2a,"CCW Amended Protocol II — Mines, Booby-Traps and Other Devices",,,1998-01-30,1996,XXVI-2-b,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2-b&chapter=26&clang=_en
Iceland,ccw_p2a,"CCW Amended Protocol II — Mines, Booby-Traps and Other Devices",,,2008-08-22,1996,XXVI-2-b,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2-b&chapter=26&clang=_en
India,ccw_p2a,"CCW Amended Protocol II — Mines, Booby-Traps and Other Devices",,,1999-09-02,1996,XXVI-2-b,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2-b&chapter=26&clang=_en
Iraq,ccw_p2a,"CCW Amended Protocol II — Mines, Booby-Traps and Other Devices",,,2014-09-24,1996,XXVI-2-b,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2-b&chapter=26&clang=_en
Ireland,ccw_p2a,"CCW Amended Protocol II — Mines, Booby-Traps and Other Devices",,,1997-03-27,1996,XXVI-2-b,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2-b&chapter=26&clang=_en
Israel,ccw_p2a,"CCW Amended Protocol II — Mines, Booby-Traps and Other Devices",,,2000-10-30,1996,XXVI-2-b,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2-b&chapter=26&clang=_en
Italy,ccw_p2a,"CCW Amended Protocol II — Mines, Booby-Traps and Other Devices",,,1999-01-13,1996,XXVI-2-b,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2-b&chapter=26&clang=_en
Jamaica,ccw_p2a,"CCW Amended Protocol II — Mines, Booby-Traps and Other Devices",,,2008-09-25,1996,XXVI-2-b,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2-b&chapter=26&clang=_en
Japan,ccw_p2a,"CCW Amended Protocol II — Mines, Booby-Traps and Other Devices",,,1997-06-10,1996,XXVI-2-b,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2-b&chapter=26&clang=_en
Jordan,ccw_p2a,"CCW Amended Protocol II — Mines, Booby-Traps and Other Devices",,,2000-09-06,1996,XXVI-2-b,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2-b&chapter=26&clang=_en
Kuwait,ccw_p2a,"CCW Amended Protocol II — Mines, Booby-Traps and Other Devices",,,2013-05-24,1996,XXVI-2-b,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2-b&chapter=26&clang=_en
Latvia,ccw_p2a,"CCW Amended Protocol II — Mines, Booby-Traps and Other Devices",,,2002-08-22,1996,XXVI-2-b,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2-b&chapter=26&clang=_en
Lebanon,ccw_p2a,"CCW Amended Protocol II — Mines, Booby-Traps and Other Devices",,,2017-04-05,1996,XXVI-2-b,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2-b&chapter=26&clang=_en
Liberia,ccw_p2a,"CCW Amended Protocol II — Mines, Booby-Traps and Other Devices",,,2005-09-16,1996,XXVI-2-b,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2-b&chapter=26&clang=_en
Liechtenstein,ccw_p2a,"CCW Amended Protocol II — Mines, Booby-Traps and Other Devices",,,1997-11-19,1996,XXVI-2-b,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2-b&chapter=26&clang=_en
Lithuania,ccw_p2a,"CCW Amended Protocol II — Mines, Booby-Traps and Other Devices",,,1998-06-03,1996,XXVI-2-b,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2-b&chapter=26&clang=_en
Luxembourg,ccw_p2a,"CCW Amended Protocol II — Mines, Booby-Traps and Other Devices",,,1999-08-05,1996,XXVI-2-b,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2-b&chapter=26&clang=_en
Madagascar,ccw_p2a,"CCW Amended Protocol II — Mines, Booby-Traps and Other Devices",,,2008-03-14,1996,XXVI-2-b,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2-b&chapter=26&clang=_en
Maldives,ccw_p2a,"CCW Amended Protocol II — Mines, Booby-Traps and Other Devices",,,2000-09-07,1996,XXVI-2-b,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2-b&chapter=26&clang=_en
Mali,ccw_p2a,"CCW Amended Protocol II — Mines, Booby-Traps and Other Devices",,,2001-10-24,1996,XXVI-2-b,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2-b&chapter=26&clang=_en
Malta,ccw_p2a,"CCW Amended Protocol II — Mines, Booby-Traps and Other Devices",,,2004-09-24,1996,XXVI-2-b,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2-b&chapter=26&clang=_en
Mauritius,ccw_p2a,"CCW Amended Protocol II — Mines, Booby-Traps and Other Devices",,,2018-11-02,1996,XXVI-2-b,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2-b&chapter=26&clang=_en
Monaco,ccw_p2a,"CCW Amended Protocol II — Mines, Booby-Traps and Other Devices",,,1997-08-12,1996,XXVI-2-b,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2-b&chapter=26&clang=_en
Montenegro,ccw_p2a,"CCW Amended Protocol II — Mines, Booby-Traps and Other Devices",,,2011-12-30,1996,XXVI-2-b,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2-b&chapter=26&clang=_en
Morocco,ccw_p2a,"CCW Amended Protocol II — Mines, Booby-Traps and Other Devices",,,2002-03-19,1996,XXVI-2-b,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2-b&chapter=26&clang=_en
Nauru,ccw_p2a,"CCW Amended Protocol II — Mines, Booby-Traps and Other Devices",,,2001-11-12,1996,XXVI-2-b,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2-b&chapter=26&clang=_en
Netherlands (Kingdom of the),ccw_p2a,"CCW Amended Protocol II — Mines, Booby-Traps and Other Devices",,,1999-03-25,1996,XXVI-2-b,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2-b&chapter=26&clang=_en
New Zealand,ccw_p2a,"CCW Amended Protocol II — Mines, Booby-Traps and Other Devices",,,1998-01-08,1996,XXVI-2-b,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2-b&chapter=26&clang=_en
Nicaragua,ccw_p2a,"CCW Amended Protocol II — Mines, Booby-Traps and Other Devices",,,2000-12-05,1996,XXVI-2-b,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2-b&chapter=26&clang=_en
Niger,ccw_p2a,"CCW Amended Protocol II — Mines, Booby-Traps and Other Devices",,,2007-09-18,1996,XXVI-2-b,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2-b&chapter=26&clang=_en
North Macedonia,ccw_p2a,"CCW Amended Protocol II — Mines, Booby-Traps and Other Devices",,,2005-05-31,1996,XXVI-2-b,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2-b&chapter=26&clang=_en
Norway,ccw_p2a,"CCW Amended Protocol II — Mines, Booby-Traps and Other Devices",,,1998-04-20,1996,XXVI-2-b,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2-b&chapter=26&clang=_en
Pakistan,ccw_p2a,"CCW Amended Protocol II — Mines, Booby-Traps and Other Devices",,,1999-03-09,1996,XXVI-2-b,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2-b&chapter=26&clang=_en
Panama,ccw_p2a,"CCW Amended Protocol II — Mines, Booby-Traps and Other Devices",,,1999-11-03,1996,XXVI-2-b,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2-b&chapter=26&clang=_en
Paraguay,ccw_p2a,"CCW Amended Protocol II — Mines, Booby-Traps and Other Devices",,,2004-09-22,1996,XXVI-2-b,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2-b&chapter=26&clang=_en
Peru,ccw_p2a,"CCW Amended Protocol II — Mines, Booby-Traps and Other Devices",,,1997-07-03,1996,XXVI-2-b,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2-b&chapter=26&clang=_en
Philippines,ccw_p2a,"CCW Amended Protocol II — Mines, Booby-Traps and Other Devices",,,1997-06-12,1996,XXVI-2-b,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2-b&chapter=26&clang=_en
Poland,ccw_p2a,"CCW Amended Protocol II — Mines, Booby-Traps and Other Devices",,,2003-10-14,1996,XXVI-2-b,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2-b&chapter=26&clang=_en
Portugal,ccw_p2a,"CCW Amended Protocol II — Mines, Booby-Traps and Other Devices",,,1999-03-31,1996,XXVI-2-b,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2-b&chapter=26&clang=_en
Republic of Korea,ccw_p2a,"CCW Amended Protocol II — Mines, Booby-Traps and Other Devices",,,2001-05-09,1996,XXVI-2-b,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2-b&chapter=26&clang=_en
Republic of Moldova,ccw_p2a,"CCW Amended Protocol II — Mines, Booby-Traps and Other Devices",,,2001-07-16,1996,XXVI-2-b,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2-b&chapter=26&clang=_en
